Time,User,Target
6092,1426.25,1380.0
6103,1440.2263,1377.0
6114,1440.2263,1374.0
6123,1440.2263,1371.0
6137,1443.118,1368.0
6150,1443.118,1365.0
6162,1443.118,1362.0
6180,1442.1542,1359.0
6197,1449.8652,1356.0
6213,1449.8652,1353.0
6225,1449.8652,1350.0
6240,1443.6,1347.0
6249,1443.6,1344.0
6267,1433.4791,1341.0
6278,1433.4791,1338.0
6290,1426.7319,1335.0
6306,1426.7319,1332.0
6316,1426.7319,1329.0
6333,1425.2861,1326.0
6344,1425.2861,1323.0
6359,1419.0209,1320.0
6373,1419.0209,1317.0
6383,1412.2736,1314.0
6399,1412.2736,1311.0
6411,1404.0806,1308.0
6425,1404.0806,1305.0
6442,1404.0806,1302.0
6452,1388.1764,1299.0
6470,1388.1764,1296.0
6482,1371.7903,1293.0
6497,1371.7903,1290.0
6510,1370.3445,1287.0
6523,1370.3445,1284.0
6540,1370.3445,1281.0
6555,1370.3445,1278.0
6572,1370.8264,1275.0
6583,1370.8264,1272.0
6598,1370.8264,1269.0
6608,1379.5013,1266.0
6621,1379.5013,1263.0
6639,1371.3083,1260.0
6652,1371.3083,1257.0
6671,1362.1514,1254.0
6684,1362.1514,1251.0
6695,1339.9819,1248.0
6711,1339.9819,1245.0
6723,1314.439,1242.0
6737,1314.439,1239.0
6749,1314.439,1236.0
6767,1299.4985,1233.0
6784,1299.4985,1230.0
6804,1306.7278,1227.0
6814,1306.7278,1224.0
6832,1310.5833,1221.0
6845,1310.5833,1218.0
6857,1293.7153,1215.0
6874,1293.7153,1212.0
6886,1253.2319,1209.0
6904,1253.2319,1206.0
6916,1231.0625,1203.0
6929,1231.0625,1200.0
6938,1231.0625,1197.0
6948,1219.4958,1194.0
6961,1219.4958,1191.0
6975,1214.1945,1188.0
6986,1214.1945,1185.0
7003,1203.5917,1182.0
7018,1203.5917,1179.0
7036,1163.5903,1176.0
7046,1163.5903,1173.0
7057,1163.5903,1170.0
7071,1123.1069,1167.0
7080,1123.1069,1164.0
7095,1119.2515,1161.0
7109,1119.2515,1158.0
7117,1119.2515,1155.0
7133,1112.9861,1152.0
7146,1112.9861,1149.0
7160,1116.3597,1146.0
7176,1116.3597,1143.0
7196,1147.2041,1140.0
7205,1147.2041,1137.0
7214,1147.2041,1134.0
7230,1180.4583,1131.0
7250,1211.3027,1128.0
7272,1211.3027,1125.0
7280,1231.0625,1122.0
7292,1231.0625,1119.0
7303,1231.0625,1116.0
7318,1234.9181,1113.0
7329,1234.9181,1110.0
7342,1228.1709,1107.0
7353,1228.1709,1104.0
7366,1228.1709,1101.0
7383,1216.1222,1098.0
7415,1227.689,1095.0
7435,1227.689,1092.0
7452,1211.3027,1089.0
7460,1211.3027,1086.0
7479,1196.3625,1083.0
7487,1196.3625,1080.0
7497,1196.3625,1077.0
7509,1196.8445,1074.0
7522,1196.8445,1071.0
7538,1202.1458,1068.0
7548,1202.1458,1065.0
7560,1205.5195,1062.0
7570,1205.5195,1059.0
7583,1205.5195,1056.0
7598,1193.4708,1053.0
7610,1193.4708,1050.0
7626,1169.3735,1047.0
7638,1169.3735,1044.0
7647,1169.3735,1041.0
7666,1163.5903,1038.0
7676,1163.5903,1035.0
7687,1147.6862,1032.0
7699,1147.6862,1029.0
7717,1136.1194,1026.0
7733,1136.1194,1023.0
7742,1136.1194,1020.0
7751,1120.6973,1017.0
7763,1120.6973,1014.0
7784,1105.275,1011.0
7800,1105.275,1008.0
7809,1080.6958,1005.0
7821,1080.6958,1002.0
7840,1076.3584,999.0
7849,1076.3584,996.0
7860,1076.3584,993.0
7870,1073.4666,990.0
7880,1073.4666,987.0
7893,1073.4666,984.0
7909,1056.5986,981.0
7920,1056.5986,978.0
7938,1042.6222,975.0
7948,1042.6222,972.0
7958,1042.6222,969.0
7973,1030.5736,966.0
7982,1030.5736,963.0
7993,1030.5736,960.0
8006,1027.6819,957.0
8016,1027.6819,954.0
8032,1029.1277,951.0
8046,1029.1277,948.0
8063,1017.07916,945.0
8081,1017.07916,942.0
8101,997.8014,939.0
8117,997.8014,936.0
8131,979.0056,933.0
8139,979.0056,930.0
8154,993.94586,927.0
8172,993.94586,924.0
8181,986.7167,921.0
8199,986.7167,918.0
8210,986.7167,915.0
8219,984.78894,912.0
8233,984.78894,909.0
8255,1003.5847,906.0
8267,1003.5847,903.0
8277,1009.3681,900.0
8289,1009.3681,897.0
8309,987.1986,894.0
8322,987.1986,891.0
8334,987.1986,888.0
8343,986.23474,885.0
8355,986.23474,882.0
8372,973.70416,879.0
8382,973.70416,876.0
8394,973.70416,873.0
8407,968.4028,870.0
8416,968.4028,867.0
8429,960.6917,864.0
8444,960.6917,861.0
8456,960.6917,858.0
8475,941.4139,855.0
8487,941.4139,852.0
8499,932.7389,849.0
8512,932.7389,846.0
8523,913.4612,843.0
8539,913.4612,840.0
8551,913.4612,837.0
8568,900.9306,834.0
8582,900.9306,831.0
8599,885.0264,828.0
8615,889.3639,825.0
8630,889.3639,822.0
8645,886.95416,819.0
8659,886.95416,816.0
8676,886.95416,813.0
8695,892.25555,810.0
8710,928.40137,807.0
8724,928.40137,804.0
8743,931.293,801.0
8769,931.293,798.0
